Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
B7ZLC9	unreviewed	B7ZLC9_HUMAN	GEMIN5 protein	GEMIN5	spliceosomal snRNP assembly [GO:0000387]
B8ZZ06	unreviewed	B8ZZ06_HUMAN	Chromosome 16 open reading frame 33 (Small nuclear ribonucleoprotein U11/U12 subunit 25)	SNRNP25 C16orf33 Z69719.2-006	mRNA splicing, via spliceosome [GO:0000398]
B8ZZ09	unreviewed	B8ZZ09_HUMAN	LUC7 like (LUC7-like (S. cerevisiae))	LUC7L LA16c-OS12.1-012	mRNA splice site recognition [GO:0006376]
B8ZZ10	unreviewed	B8ZZ10_HUMAN	LUC7 like (LUC7-like (S. cerevisiae))	LUC7L LA16c-OS12.1-015	mRNA splice site recognition [GO:0006376]
B9A037	unreviewed	B9A037_HUMAN	Gem nuclear organelle associated protein 6	GEMIN6	spliceosomal complex assembly [GO:0000245]
C9J367	unreviewed	C9J367_HUMAN	Arginine and serine rich coiled-coil 1	RSRC1	alternative mRNA splicing, via spliceosome [GO:0000380]
C9J713	unreviewed	C9J713_HUMAN	Arginine and serine rich coiled-coil 1	RSRC1	alternative mRNA splicing, via spliceosome [GO:0000380]
C9JVB3	unreviewed	C9JVB3_HUMAN	Arginine and serine rich coiled-coil 1	RSRC1	alternative mRNA splicing, via spliceosome [GO:0000380]
D6RC18	unreviewed	D6RC18_HUMAN	ISY1 splicing factor homolog	ISY1	generation of catalytic spliceosome for second transesterification step [GO:0000350]
E1CJT4	unreviewed	E1CJT4_HUMAN	RNA-binding protein 5 variant	RBM5 variant	mRNA splicing, via spliceosome [GO:0000398]
E7EN12	unreviewed	E7EN12_HUMAN	Gem nuclear organelle associated protein 4	GEMIN4	rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
E7EN72	unreviewed	E7EN72_HUMAN	Pre-mRNA processing factor 31	PRPF31	spliceosomal tri-snRNP complex assembly [GO:0000244]
E7ESX0	unreviewed	E7ESX0_HUMAN	Pre-mRNA processing factor 31	PRPF31	spliceosomal tri-snRNP complex assembly [GO:0000244]
E7EU94	unreviewed	E7EU94_HUMAN	Pre-mRNA processing factor 31	PRPF31	spliceosomal tri-snRNP complex assembly [GO:0000244]
E9PQI8	unreviewed	E9PQI8_HUMAN	Spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP	SART1	mRNA splicing, via spliceosome [GO:0000398]
F6SQZ1	unreviewed	F6SQZ1_HUMAN	Tuftelin interacting protein 11	TFIP11	spliceosomal complex disassembly [GO:0000390]
F6UKU9	unreviewed	F6UKU9_HUMAN	Tuftelin interacting protein 11	TFIP11	spliceosomal complex disassembly [GO:0000390]
F6XM96	unreviewed	F6XM96_HUMAN	Tuftelin interacting protein 11	TFIP11	spliceosomal complex disassembly [GO:0000390]
F8VU11	unreviewed	F8VU11_HUMAN	Pre-mRNA processing factor 40 homolog B	PRPF40B hCG_20201	mRNA cis splicing, via spliceosome [GO:0045292]
F8W0W6	unreviewed	F8W0W6_HUMAN	Sm protein F	SNRPF	spliceosomal snRNP assembly [GO:0000387]
G3V1V1	unreviewed	G3V1V1_HUMAN	Zinc finger CCHC-type and RNA binding motif 1, isoform CRA_b (Zinc finger CCHC-type and RNA binding motif containing 1)	ZCRB1 hCG_1818570	mRNA splicing, via spliceosome [GO:0000398]
G5EA29	unreviewed	G5EA29_HUMAN	Gem nuclear organelle associated protein 2	GEMIN2	spliceosomal snRNP assembly [GO:0000387]
H0Y4U8	unreviewed	H0Y4U8_HUMAN	Tuftelin interacting protein 11	TFIP11	spliceosomal complex disassembly [GO:0000390]
H0Y6J6	unreviewed	H0Y6J6_HUMAN	RNA binding motif protein 17	RBM17	mRNA cis splicing, via spliceosome [GO:0045292]
H0YA24	unreviewed	H0YA24_HUMAN	Pleiotropic regulator 1	PLRG1	mRNA splicing, via spliceosome [GO:0000398]
H0YA89	unreviewed	H0YA89_HUMAN	ISY1 splicing factor homolog	ISY1	generation of catalytic spliceosome for second transesterification step [GO:0000350]
H0YAA2	unreviewed	H0YAA2_HUMAN	Pleiotropic regulator 1	PLRG1	mRNA splicing, via spliceosome [GO:0000398]
H0YDP6	unreviewed	H0YDP6_HUMAN	Gem nuclear organelle associated protein 2	GEMIN2	spliceosomal snRNP assembly [GO:0000387]
H0YEL0	unreviewed	H0YEL0_HUMAN	Gem nuclear organelle associated protein 2	GEMIN2	spliceosomal complex assembly [GO:0000245]; spliceosomal snRNP assembly [GO:0000387]
H0YG38	unreviewed	H0YG38_HUMAN	Pre-mRNA processing factor 40 homolog A	PRPF40A	mRNA cis splicing, via spliceosome [GO:0045292]
H3BQ09	unreviewed	H3BQ09_HUMAN	Thioredoxin like 4B	TXNL4B	mRNA splicing, via spliceosome [GO:0000398]
H7BYE2	unreviewed	H7BYE2_HUMAN	Gem nuclear organelle associated protein 8	GEMIN8	spliceosomal snRNP assembly [GO:0000387]
H7BYR9	unreviewed	H7BYR9_HUMAN	Small nuclear ribonucleoprotein U11/U12 subunit 25	SNRNP25	mRNA splicing, via spliceosome [GO:0000398]
H7C1L2	unreviewed	H7C1L2_HUMAN	Splicing factor 3a subunit 1	SF3A1	mRNA cis splicing, via spliceosome [GO:0045292]
H7C2N3	unreviewed	H7C2N3_HUMAN	Pre-mRNA processing factor 40 homolog A	PRPF40A	mRNA cis splicing, via spliceosome [GO:0045292]
H7C335	unreviewed	H7C335_HUMAN	GC-rich sequence DNA-binding factor 2	GCFC2	mRNA splicing, via spliceosome [GO:0000398]
H7C341	unreviewed	H7C341_HUMAN	Splicing factor 3b subunit 1	SF3B1	spliceosomal complex assembly [GO:0000245]
H7C5Q0	unreviewed	H7C5Q0_HUMAN	Arginine and serine rich coiled-coil 1	RSRC1	alternative mRNA splicing, via spliceosome [GO:0000380]
H9XFA1	unreviewed	H9XFA1_HUMAN	ISY1-RAB43	ISY1-RAB43	generation of catalytic spliceosome for second transesterification step [GO:0000350]; mRNA 3'-splice site recognition [GO:0000389]
I3L0J9	unreviewed	I3L0J9_HUMAN	Pre-mRNA processing factor 8	PRPF8	mRNA splicing, via spliceosome [GO:0000398]
I3L1J7	unreviewed	I3L1J7_HUMAN	Gem nuclear organelle associated protein 4	GEMIN4	rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
I3L1T8	unreviewed	I3L1T8_HUMAN	Pre-mRNA processing factor 8	PRPF8	mRNA splicing, via spliceosome [GO:0000398]
I3L3Z8	unreviewed	I3L3Z8_HUMAN	Pre-mRNA processing factor 8	PRPF8	mRNA splicing, via spliceosome [GO:0000398]
K7EJU2	unreviewed	K7EJU2_HUMAN	Thioredoxin like 4A	TXNL4A	mRNA splicing, via spliceosome [GO:0000398]
K7EMX5	unreviewed	K7EMX5_HUMAN	Thioredoxin like 4A	TXNL4A	mRNA splicing, via spliceosome [GO:0000398]
K7EP29	unreviewed	K7EP29_HUMAN	YJU2 splicing factor homolog B	YJU2B	mRNA splicing, via spliceosome [GO:0000398]
K7EPA6	unreviewed	K7EPA6_HUMAN	Thioredoxin like 4A	TXNL4A	mRNA splicing, via spliceosome [GO:0000398]
K7ES07	unreviewed	K7ES07_HUMAN	Thioredoxin like 4A	TXNL4A	mRNA splicing, via spliceosome [GO:0000398]
M0R2S3	unreviewed	M0R2S3_HUMAN	YJU2 splicing factor homolog	YJU2	mRNA splicing, via spliceosome [GO:0000398]
Q05BS8	unreviewed	Q05BS8_HUMAN	SFRS2IP protein	SFRS2IP	spliceosomal complex assembly [GO:0000245]
Q05C41	unreviewed	Q05C41_HUMAN	PRPF40A protein	PRPF40A	mRNA cis splicing, via spliceosome [GO:0045292]
Q05CV8	unreviewed	Q05CV8_HUMAN	PRPF39 protein	PRPF39	mRNA 5'-splice site recognition [GO:0000395]
Q05DR1	unreviewed	Q05DR1_HUMAN	Zinc finger CCHC-type and RNA-binding motif-containing protein 1 (U11/U12 small nuclear ribonucleoprotein 31 kDa protein)	ZCRB1	mRNA splicing, via spliceosome [GO:0000398]
Q05DU0	unreviewed	Q05DU0_HUMAN	RBMX2 protein	RBMX2	mRNA splicing, via spliceosome [GO:0000398]
Q0VAC0	unreviewed	Q0VAC0_HUMAN	Heterogeneous nuclear ribonucleoprotein A1	HNRPA1	mRNA splicing, via spliceosome [GO:0000398]
Q0VGM7	unreviewed	Q0VGM7_HUMAN	RBMX2 protein	RBMX2	mRNA splicing, via spliceosome [GO:0000398]
Q15288	unreviewed	Q15288_HUMAN	No distinctive protein motifs; ORF		mRNA splicing, via spliceosome [GO:0000398]
Q2TA76	unreviewed	Q2TA76_HUMAN	CDC40 protein	CDC40	mRNA splicing, via spliceosome [GO:0000398]
Q38J66	unreviewed	Q38J66_HUMAN	Protein phosphatase 1 regulatory subunit 8 testis splice variant	PPP1R8	maintenance of RNA location [GO:0051237]; miRNA processing [GO:0035196]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of protein dephosphorylation [GO:0035308]
Q3MI39	unreviewed	Q3MI39_HUMAN	HNRPA1 protein	HNRPA1	mRNA splicing, via spliceosome [GO:0000398]
Q53G21	unreviewed	Q53G21_HUMAN	Small nuclear ribonucleoprotein polypeptide A' variant		mRNA splicing, via spliceosome [GO:0000398]
Q53G33	unreviewed	Q53G33_HUMAN	Small nuclear ribonucleoprotein polypeptide C variant		mRNA 5'-splice site recognition [GO:0000395]; spliceosomal snRNP assembly [GO:0000387]
Q53G47	unreviewed	Q53G47_HUMAN	LUC7-like isoform b variant		mRNA splice site recognition [GO:0006376]
Q53G61	unreviewed	Q53G61_HUMAN	Small nuclear ribonucleoprotein polypeptide A' variant		mRNA splicing, via spliceosome [GO:0000398]
Q53GM6	unreviewed	Q53GM6_HUMAN	U5 snRNP-specific protein variant		spliceosomal tri-snRNP complex assembly [GO:0000244]
Q53GP2	unreviewed	Q53GP2_HUMAN	Thioredoxin-like 4B variant		mRNA splicing, via spliceosome [GO:0000398]
Q53H60	unreviewed	Q53H60_HUMAN	Pre-mRNA splicing factor 17 variant		mRNA splicing, via spliceosome [GO:0000398]
Q53HM6	unreviewed	Q53HM6_HUMAN	Splicing factor 3a, subunit 3 variant		mRNA splicing, via spliceosome [GO:0000398]
Q561W4	unreviewed	Q561W4_HUMAN	Protein phosphatase 1, regulatory (Inhibitor) subunit 8	PPP1R8	maintenance of RNA location [GO:0051237]; miRNA processing [GO:0035196]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of protein dephosphorylation [GO:0035308]
Q59EL4	unreviewed	Q59EL4_HUMAN	PRPF4 protein variant		mRNA splicing, via spliceosome [GO:0000398]
Q59FM6	unreviewed	Q59FM6_HUMAN	BRUNO-like 6 RNA-binding protein variant		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
Q59H38	unreviewed	Q59H38_HUMAN	SFRS8 protein variant		mRNA 5'-splice site recognition [GO:0000395]
Q59H56	unreviewed	Q59H56_HUMAN	Pre-mRNA splicing factor 17 variant		mRNA splicing, via spliceosome [GO:0000398]
Q59HE6	unreviewed	Q59HE6_HUMAN	RNA binding motif protein 5 variant		mRNA splicing, via spliceosome [GO:0000398]
Q5JY65	unreviewed	Q5JY65_HUMAN	Crooked neck pre-mRNA splicing factor 1	CRNKL1	mRNA splicing, via spliceosome [GO:0000398]
Q5TAL2	unreviewed	Q5TAL2_HUMAN	Small nuclear ribonucleoprotein polypeptide C	SNRPC	spliceosomal snRNP assembly [GO:0000387]
Q5W010	unreviewed	Q5W010_HUMAN	RNA binding motif protein 17	RBM17	mRNA cis splicing, via spliceosome [GO:0045292]
Q5W011	unreviewed	Q5W011_HUMAN	RNA binding motif protein 17	RBM17	mRNA cis splicing, via spliceosome [GO:0045292]
Q5W012	unreviewed	Q5W012_HUMAN	RNA binding motif protein 17	RBM17	mRNA cis splicing, via spliceosome [GO:0045292]
Q5XGA1	unreviewed	Q5XGA1_HUMAN	C21orf66 protein	C21orf66	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q65ZQ3	unreviewed	Q65ZQ3_HUMAN	FBRNP	D10S102	mRNA splicing, via spliceosome [GO:0000398]
Q66K53	unreviewed	Q66K53_HUMAN	HNRPA3 protein	HNRPA3	mRNA splicing, via spliceosome [GO:0000398]
Q69YM7	unreviewed	Q69YM7_HUMAN	Uncharacterized protein DKFZp313J1712	DKFZp313J1712	mRNA splicing, via spliceosome [GO:0000398]
Q6GVN4	unreviewed	Q6GVN4_HUMAN	Hepatocellular carcinoma-associated antigen 59	C9orf78	mRNA splicing, via spliceosome [GO:0000398]
Q6IAP9	unreviewed	Q6IAP9_HUMAN	PRPF4 protein	PRPF4	mRNA splicing, via spliceosome [GO:0000398]
Q6IPF2	unreviewed	Q6IPF2_HUMAN	Heterogeneous nuclear ribonucleoprotein A1	HNRPA1	mRNA splicing, via spliceosome [GO:0000398]
Q6JH02	unreviewed	Q6JH02_HUMAN	Apoptosis-regulated protein 1		spliceosomal tri-snRNP complex assembly [GO:0000244]
Q6JH03	unreviewed	Q6JH03_HUMAN	Apoptosis-regulated protein 2		spliceosomal tri-snRNP complex assembly [GO:0000244]
Q6NVW9	unreviewed	Q6NVW9_HUMAN	SNRPA1 protein (Small nuclear ribonucleoprotein polypeptide A', isoform CRA_d) (cDNA FLJ75425, highly similar to Homo sapiens small nuclear ribonucleoprotein polypeptide A', mRNA)	SNRPA1 hCG_1992004	mRNA splicing, via spliceosome [GO:0000398]
Q6PIV4	unreviewed	Q6PIV4_HUMAN	CWF19L2 protein	CWF19L2	mRNA splicing, via spliceosome [GO:0000398]
Q6PIX2	unreviewed	Q6PIX2_HUMAN	SFPQ protein	SFPQ	alternative mRNA splicing, via spliceosome [GO:0000380]; regulation of DNA-templated transcription [GO:0006355]
Q6PKH5	unreviewed	Q6PKH5_HUMAN	RBM10 protein	RBM10	mRNA splicing, via spliceosome [GO:0000398]
Q7L5W4	unreviewed	Q7L5W4_HUMAN	SNRNP200 protein	SNRNP200	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]
Q7LE05	unreviewed	Q7LE05_HUMAN	F20887_2		mRNA splicing, via spliceosome [GO:0000398]
Q7Z3D7	unreviewed	Q7Z3D7_HUMAN	Uncharacterized protein DKFZp686E2459	DKFZp686E2459	mRNA splicing, via spliceosome [GO:0000398]
Q86YK2	unreviewed	Q86YK2_HUMAN	Similar to small nuclear ribonucleoprotein polypeptide B''		mRNA splicing, via spliceosome [GO:0000398]
Q8IV81	unreviewed	Q8IV81_HUMAN	SFRS8 protein	SFRS8	mRNA 5'-splice site recognition [GO:0000395]
Q8IXJ3	unreviewed	Q8IXJ3_HUMAN	Small nuclear ribonucleoprotein component	SNRP116	mRNA splicing, via spliceosome [GO:0000398]
Q8N2J1	unreviewed	Q8N2J1_HUMAN	cDNA FLJ90561 fis, clone OVARC1001132, weakly similar to GC-RICH SEQUENCE DNA-BINDING FACTOR (GCF)		mRNA splicing, via spliceosome [GO:0000398]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q8N6E6	unreviewed	Q8N6E6_HUMAN	C21orf66 protein	C21orf66	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q8N7S3	unreviewed	Q8N7S3_HUMAN	cDNA FLJ40411 fis, clone TESTI2037845		mRNA splicing, via spliceosome [GO:0000398]
Q8NB80	unreviewed	Q8NB80_HUMAN	cDNA FLJ34106 fis, clone FCBBF3008073, highly similar to SPLICING FACTOR, ARGININE/SERINE-RICH 7		mRNA splicing, via spliceosome [GO:0000398]
Q8NFG3	unreviewed	Q8NFG3_HUMAN	BX1		mRNA splicing, via spliceosome [GO:0000398]
Q8WUM5	unreviewed	Q8WUM5_HUMAN	Gem (Nuclear organelle) associated protein 4	GEMIN4	rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
Q95HA6	unreviewed	Q95HA6_HUMAN	IK cytokine, down-regulator of HLA II	IK	mRNA splicing, via spliceosome [GO:0000398]
Q9BSM5	unreviewed	Q9BSM5_HUMAN	RRM domain-containing protein		mRNA splicing, via spliceosome [GO:0000398]
Q9BSV4	unreviewed	Q9BSV4_HUMAN	SFPQ protein	SFPQ	alternative mRNA splicing, via spliceosome [GO:0000380]; regulation of DNA-templated transcription [GO:0006355]
Q9BVX3	unreviewed	Q9BVX3_HUMAN	C2orf3 protein		mRNA splicing, via spliceosome [GO:0000398]
Q9H4P6	unreviewed	Q9H4P6_HUMAN	Clone TCCCIA00142 mRNA sequence		mRNA splicing, via spliceosome [GO:0000398]
Q9HBB9	unreviewed	Q9HBB9_HUMAN	HC56		rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
Q9HC39	unreviewed	Q9HC39_HUMAN	Gem-associated protein 4		rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
Q9NTB4	unreviewed	Q9NTB4_HUMAN	Uncharacterized protein DKFZp434M052	DKFZp434M052	spliceosomal complex assembly [GO:0000245]
Q9NWR1	unreviewed	Q9NWR1_HUMAN	cDNA FLJ20666 fis, clone KAIA608		mRNA 5'-splice site recognition [GO:0000395]
Q9NZD7	unreviewed	Q9NZD7_HUMAN	BM-020		mRNA splicing, via spliceosome [GO:0000398]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q9P0Q6	unreviewed	Q9P0Q6_HUMAN	HSPC220		mRNA splicing, via spliceosome [GO:0000398]
Q9P172	unreviewed	Q9P172_HUMAN	PRO2281		spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]
Q9P1H0	unreviewed	Q9P1H0_HUMAN	PRO1478		mRNA cis splicing, via spliceosome [GO:0045292]; spliceosomal snRNP assembly [GO:0000387]
Q9UK43	unreviewed	Q9UK43_HUMAN	Chondrosarcoma-associated protein 2	CSA2	mRNA splicing, via spliceosome [GO:0000398]
Q9UNV9	unreviewed	Q9UNV9_HUMAN	Putative RNA helicase		spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]
Q9Y3Z5	unreviewed	Q9Y3Z5_HUMAN	Uncharacterized protein DKFZp564B112	DKFZp564B112	mRNA splicing, via spliceosome [GO:0000398]
Q9Y6G0	unreviewed	Q9Y6G0_HUMAN	RNA-binding protein		mRNA splicing, via spliceosome [GO:0000398]
R4GMX9	unreviewed	R4GMX9_HUMAN	Zinc finger matrin-type 2	ZMAT2	mRNA splicing, via spliceosome [GO:0000398]
R4GNG8	unreviewed	R4GNG8_HUMAN	Zinc finger matrin-type 2	ZMAT2	mRNA splicing, via spliceosome [GO:0000398]
